search URL:,https://patents.google.com/?q=TAC%253d%22biogas%22&country=BR
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
BR-102020023757-A2,Solid waste treatment process comprising sequencing of batch and continuous anaerobic reactors ,Universidade Estadual De Campinas - Unicamp,"Tania Forster Carneiro, Maria Paula Jiménez Castro, Larissa Castro Ampese, Luz Selene Buller, William Gustavo Sganzerla",2020-11-20,2020-11-20,2022-05-31,,https://patents.google.com/patent/BR102020023757A2/en,https://patentimages.storage.googleapis.com/5a/42/e9/22644c5fc40562/img0003.png
BR-102020023164-A2,Iron mining tailings material for hydrogen sulfide removal ,Unifei - Universidade Federal De Itajubá,"Herlane Costa Calheiros, Athos Moisés Lopes Silva, Ellen De Fátima Ferreira",2020-11-12,2020-11-12,2022-05-24,,https://patents.google.com/patent/BR102020023164A2/en,https://patentimages.storage.googleapis.com/b6/f1/de/91bc6f8215499f/img0001.png
BR-102020020714-A2,Diesel cycle engine power system and its uses ,"Universidade De São Paulo - Usp, Fundação Universidade Federal De São Carlos - Ufscar","Luben Cabezas-Gómez, Hélio José Donisete Trebi, Márcio Turra De Ávila, Roberto Aparecido Lourenço",2020-10-08,2020-10-08,2022-04-19,,https://patents.google.com/patent/BR102020020714A2/en,https://patentimages.storage.googleapis.com/e6/b4/87/85b244bb32faa8/img0001.png
BR-102020016278-A2,Hybrid shore power supply system for vessels moored in maritime and river port terminals with the purpose of reducing gas emissions in the port area ,"Universidade Federal Fluminense, Moschen & Oliveira Soluções Ambientais Ltda Me, Euler Sánchez Ocampo, Instituto Federal De Educação, Ciência E Tecnologia Do Rio De Janeiro - Ifrj, Osvaldo Agripino De Castro Junior, Claudio Iorio Tessari, Jorge Moreira Caldas Fernandes","Newton Narciso Pereira, Conny Cerai Ferreira, Éric De Oliveira Gabriel, Fernando Vitor De Abreu Moschen, Euler Sánchez Ocampo, Matheus Syx Vasconcelos, Leonardo De Carvalho Vidal, Osvaldo Agripino De Castro Junior, Claudio Iorio Tessari, Jorge Moreira Caldas Fernandes",2020-08-10,2020-08-10,2022-02-22,,https://patents.google.com/patent/BR102020016278A2/en,https://patentimages.storage.googleapis.com/74/b7/13/b8b5a0e8c95373/img0001.png
BR-102020014566-A2,methanization method and a modular and adaptable device for a digester ,La Ferme De La Tremblaye,"Henri Cazajus, Baptiste Carrouche, Cyrille Veschambre",2019-07-17,2020-07-16,2021-03-02,,https://patents.google.com/patent/BR102020014566A2/en,https://patentimages.storage.googleapis.com/78/47/e6/a9b197c179f938/img0005.png
BR-102020012074-A2,HYBRID INDUSTRIAL PROCESS FOR THE TRANSFORMATION OF ORGANIC WASTE INTO VALUE ADDED PRODUCTS ,"Universidade Estadual Do Oeste Do Paraná, Empresa Minhocal Agroindustrial Ltda - Me","Camilo Freddy Mendoza Morejon, Andy Avimael Saavedra Mendoza",,2020-06-16,2021-12-21,,https://patents.google.com/patent/BR102020012074A2/en,https://patentimages.storage.googleapis.com/56/60/ff/c97ffeadb4ebc3/img0001.png
BR-102020005205-A2,"SYSTEM AND PROCESS FOR MINIMIZING POLLUTION OF RIVERS, COASTAL OR OCEAN WATERS ",Biotecam Assessoria E Desenvolvimento De Tecnologia Ambiental Ltda.,"Ricardo Amaral Remer, Wim Maurits Sylvain Degrave, Hugo Vidaurre Mendes",,2020-03-16,2021-09-28,,https://patents.google.com/patent/BR102020005205A2/en,https://patentimages.storage.googleapis.com/1c/a9/ed/40ac8378138a63/img0001.png
BR-102019020995-B1,PLANT FOR MECHANICAL AND BIOCHEMICAL TRANSFORMATION OF SOLID URBAN WASTE ,Mauro Alves Da Veiga,Mauro Alves Da Veiga,2019-10-04,2019-10-04,2022-08-02,,https://patents.google.com/patent/BR102019020995B1/en,https://patentimages.storage.googleapis.com/29/6f/0f/ffedf3c0f8d5b5/img0001.png
BR-102019014142-A2,"thermochemical system for treating waste and obtaining fuels in a three-stage reactor, high turbulence chamber and method ",João Paulo Vissotto,João Paulo Vissotto,2019-07-08,2019-07-08,2020-07-28,,https://patents.google.com/patent/BR102019014142A2/en,https://patentimages.storage.googleapis.com/98/f4/1b/b13246b22f02d9/img0001.png
BR-102022016955-A2,SYSTEM FOR HEATING BIODIGESTER SUBSTRATE ,Irrigater Sist De Irrigacao Ltda Me,Saylor Basso Piccini Audrey,2022-08-24,2022-08-24,2022-10-11,,https://patents.google.com/patent/BR102022016955A2/en,
BR-102021025674-A2,Equipment for partial separation of hydrogen from synthesis gas through sequential double centrifugation ,Ipk Engenharia Ltda Epp,"Cesar Santos Pingas Julio, Pedro Kassab",2021-12-17,2021-12-17,2022-06-21,,https://patents.google.com/patent/BR102021025674A2/en,
BR-112022025489-A2,PRESS SLUDGE STABILIZATION FORMULATION ,Praj Industries Ltd,"Dhondiram Sawale Shaileshkumar, Pandurang Patil Deepak, Krishnachandra Laldas Sharad, Anil Natu Aamod, Atul Kulkarni Aarohi",2020-06-18,2021-06-01,2023-01-17,,https://patents.google.com/patent/BR112022025489A2/en,
BR-112022016620-A2,GRANULAR SLUDGE REACTOR SYSTEM COMPRISING AN EXTERNAL SEPARATOR ,Veolia Water Solutions & Tech,"Pacheco-Ruiz Santiago, Richard Paul La Vos Hendrik, Alphonse Arnaud Thierry, Gerardus Maria Van Der Lubbe Jeronimus",2020-02-21,2021-02-22,2022-10-11,,https://patents.google.com/patent/BR112022016620A2/en,
BR-112022013549-A2,METHANE SEPARATION SYSTEM AND METHOD ,Bennamann Services Ltd,"Mark Mann Christopher, Richard Yorke Gleadowe Edward",2020-01-30,2021-01-29,2022-09-06,,https://patents.google.com/patent/BR112022013549A2/en,
BR-112021014938-A2,MEMBRANE DEVICE AND PROCESS FOR SEPARATING GASEOUS COMPONENTS FROM A GAS Stream HAVING A VARIING FLOW RATE OR COMPOSITION ,"Evonik Fibres Gmbh, Evonik Canada Inc., Evonik Corporation","Steven Kristian Pedersen, Hendrik Derk Hoving, Markus Priske, Kah Peng LEE, Norbert Krutzler",2019-02-01,2020-01-22,2021-09-28,,https://patents.google.com/patent/BR112021014938A2/en,
BR-112021010156-A2,an agricultural work vehicle ,Agro Intelligence Aps,"Ole Green, Jacob Pilegaard Juul, Liubava Znova, Claus Dühring Jæger",2018-11-27,2019-11-15,2021-08-17,,https://patents.google.com/patent/BR112021010156A2/en,
BR-102019014423-A2,poultry manure treatment process ,Sulzbach Alexandre,Sulzbach Alexandre,2019-07-11,2019-07-11,2019-08-27,,https://patents.google.com/patent/BR102019014423A2/en,
BR-102018074753-A2,process and plasma reactor for synthesis gas production ,"Petroleo Brasileiro Sa Petrobras, Univ Federal Do Espirito Santo Ufes","Gonçalves Cunha Alfredo, Reis Da Costa Labanca Aurelio",2018-11-29,2018-11-29,2020-06-09,,https://patents.google.com/patent/BR102018074753A2/en,
BR-102018073327-A2,"SYSTEMS AND METHODS FOR THE TREATMENT AND PROCESSING OF ORGANIC URBAN WASTE FOR THE PRODUCTION OF GAS, ELECTRICITY AND WATER FOR GENERAL USE ","Maurílio José Da Silva Junior, Luiz Meneghel, Gabriel Dos Santos Ambrosio, Ilmara Varotto, Maria Olivia De Barros Almeida, Lucas Bertazzo Andrade Matos, Jean Vinicius Moreira","Maurílio José Da Silva, Maurílio José Da Silva Junior",2018-11-12,2018-11-12,2020-06-02,,https://patents.google.com/patent/BR102018073327A2/en,
BR-102017017893-A2,METHOD FOR PROCESSING ORGANIC AND INORGAN SOLID WASTE ,Mauro Miguel Pedrollo,Mauro Miguel Pedrollo,2017-08-21,2017-08-21,2019-03-19,,https://patents.google.com/patent/BR102017017893A2/en,
BR-102017015743-A2,CO2 sequestration systems and methods from a gaseous stream from mixing with liquid ,Paulo César Ribeiro Lima,Paulo César Ribeiro Lima,2017-07-21,2017-07-21,2019-03-19,,https://patents.google.com/patent/BR102017015743A2/en,
BR-102017006121-A2,plant for the treatment of urban solid waste by the pyrolysis process ,Iveraldo Torres De Barros,Iveraldo Torres De Barros,2017-03-24,2017-03-24,2018-12-18,,https://patents.google.com/patent/BR102017006121A2/en,
BR-102016023277-A2,EFFUENT VALUATION PROCESS OF THE SUCRO ENERGY SECTOR ,Fundação Universidade Federal De São Carlos,"Gaspar Bastos Reinaldo, Goldemberg Sergio, Cherix Juliano, Felipe Arjonilla De Mattos Luiz",2016-10-06,2016-10-06,2018-05-02,,https://patents.google.com/patent/BR102016023277A2/en,
BR-102016018214-A2,"PROCEDURE FOR OBTAINING POROSY ASymmetric POLYMERIC MEMBRANE, POLYMERIC MEMBRANE AND GAS SEPARATION METHOD ",Fundação Universidade De Caxias Do Sul,"Godinho Marcelo, Biondo Lucas, Duarte Jocelei, Zeni Andrade Mara",2016-08-08,2016-08-08,2018-02-27,,https://patents.google.com/patent/BR102016018214A2/en,
BR-202016017974-U2,HYDRAULIC FLOOR FOR FLOOR ,Mezaroba Diego,Mezaroba Diego,2016-08-03,2016-08-03,2018-02-27,,https://patents.google.com/patent/BR202016017974U2/en,
BR-112017013042-B1,PROCESS FOR GAS SEPARATION WITH REDUCED MAINTENANCE COSTS ,Evonik Fibres Gmbh,Markus Priske,2014-12-29,2015-12-22,2021-11-03,,https://patents.google.com/patent/BR112017013042B1/en,https://patentimages.storage.googleapis.com/6b/14/c4/a2d8ca57b12d28/img0040.png
BR-102015031401-B1,integrated system for the production of biofuels from waste and use ,Universidade Estadual De Campinas - Unicamp,Tania Forster Carneiro,2015-12-15,2015-12-15,2021-03-09,,https://patents.google.com/patent/BR102015031401B1/en,https://patentimages.storage.googleapis.com/00/23/4e/2b84ef67f6f8cf/img0006.png
BR-102015030127-A2,rotary mixing boiler for composite material production ,Augusto Batista Rocha Mário,Augusto Batista Rocha Mário,2015-12-01,2015-12-01,2017-06-06,,https://patents.google.com/patent/BR102015030127A2/en,
BR-112017009784-B1,"USES OF A COMPOUND, AGROCHEMICAL MIXTURES, METHOD TO REDUCE NITRIFICATION AND METHOD TO TREAT A FERTILIZER ",Basf Se,"Barbara NAVÉ, Joachim Dickhaut, Mihiret Tekeste Sisay, Alexander Wissemeier, Wolfram Zerulla, Gregor Pasda, Wolfgang Weigelt",2014-11-14,2015-11-13,2021-12-28,,https://patents.google.com/patent/BR112017009784B1/en,
BR-102015018954-A2,"process of obtaining porous asymmetric polymeric membrane, polymeric membrane and gas separation method ","Companhia Estadual De Geração E Transmissão De Energia Elétrica - Ceee-Gt, Fundação Univ De Caxias Do Sul","Duarte Jocelei, Biondo Lucas, Zeni Andrade Mara, Godinho Marcelo",2015-08-07,2015-08-07,2017-02-14,,https://patents.google.com/patent/BR102015018954A2/en,
BR-102015015768-A2,METHOD OF OBTAINING ANIMAL RATIO BY PROCESSING AND ACQUIRING THE ENERGY AND NUTRITIONAL MATRIX OF RESIDUES FROM FOOD PRODUCTS OF ANIMAL AND VEGETABLE ORIGIN AND CORRESPONDING SYSTEM ,Claudio De Oliveira Luiz,Claudio De Oliveira Luiz,2015-06-29,2015-06-29,2017-12-12,,https://patents.google.com/patent/BR102015015768A2/en,
BR-112016020476-B1,"PROCESS FOR THE PREPARATION OF A BIOMASS PREPARATION, AND DEVICE FOR USE IN THE PROCESS EXECUTION ",MWK Bionik GmbH,Matthias Wackerbauer,2014-03-03,2015-03-03,2021-08-17,,https://patents.google.com/patent/BR112016020476B1/en,https://patentimages.storage.googleapis.com/a0/04/05/f9601347848ae2/img0001.png
BR-102015004699-A2,porous autothermal boiler reformer applicable to easily evaporated gaseous and liquid fuels ,Universidade Federal Do Ceará,"William Magalhães Barcelos, Luís Carlos Eduardo Oliveira De Souza, Amanda Rafaele Serpa Camelo, Iraldo Belchior Cristino Aguiar",2015-03-03,2015-03-03,2018-07-17,,https://patents.google.com/patent/BR102015004699A2/en,
BR-102014033127-B1,Sistema de biodigestão de batelada para bancada de laboratórios ,Fundação Edson Queiroz,"Joao Batista Furlan Duarte, Mona Lisa Moura De Oliveira, Juan Carlos Alvarado Alcocer, André Vasconcelos Santiago, Iasmin Holanda Farias, Bárbara Crisóstomo Mendes Pontes",2014-12-31,2014-12-31,2022-02-22,,https://patents.google.com/patent/BR102014033127B1/pt,https://patentimages.storage.googleapis.com/8a/00/e7/2acf97e6ff4084/img0001.png
BR-112017014146-B1,COMBUSTION SYSTEM IN POROUS BED AND TURBULENT COMBUSTION ,"Instituto Tecnológico Metropolitano, Institución Universitaria Pascual Bravo","Bernardo Argemiro Herrera Múnera, Karen Paola Cacua Madero, Luis Carlos Olmos Villalba",,2014-12-30,2021-12-21,,https://patents.google.com/patent/BR112017014146B1/en,https://patentimages.storage.googleapis.com/cc/7b/ca/aa92e099c8b2a6/img0001.png
BR-102015001680-A2,HYBRID ANAEROBIC REACTOR ,Universidade De São Paulo - Usp,"Teixeira Da Silva Flávio, Cristina Brazil De Paiva Teresa, Lopes Pereira Erlon",2015-01-26,2015-01-26,2017-06-20,,https://patents.google.com/patent/BR102015001680A2/en,
BR-102014028508-B1,INTEGRATED TECHNOLOGICAL PROCESS FOR THE OBTAINING OF SUGAR AND PHYTOCHEMICAL COMPOUNDS IN THE RESIDUAL BROTH OF THE PROCESSING OF COFFEE FRUIT AND PRODUCTS OBTAINED ,Allbiom Soluções Em Bioprocessos Eirelli Epp,Ricardo Assmann,2014-11-17,2014-11-17,2021-06-01,,https://patents.google.com/patent/BR102014028508B1/en,https://patentimages.storage.googleapis.com/28/ac/39/151dd9e40b103b/img0003.png
BR-0305083-A,Controlled environment for aquaculture and shrimp farming ,Armando Sergio Marotti Jr,Armando Sergio Marotti Jr,2003-10-10,2003-10-10,2005-06-14,,https://patents.google.com/patent/BR0305083A/en,
BR-0301592-A,Methane (CH4) purification system and CO2 capture from dumps and sewage treatment plants ,"Jose Da Silva Cruz, Jorge Cortizo Carvalho, Leandro De Souza Coelho Jr","Jose Da Silva Cruz, Jorge Cortizo Carvalho, Leandro De Souza Coelho Jr",2003-05-20,2003-05-20,2005-05-10,,https://patents.google.com/patent/BR0301592A/en,
BR-102014029517-A2,"wastewater disinfection thermal process, product obtained and use ",Unicamp,"José Carlos Gasparim, Vladimir Antonio Paulon",2014-11-26,2014-11-26,2016-09-27,,https://patents.google.com/patent/BR102014029517A2/en,
BR-102014026328-A2,gas consumption measuring device and process based on measurement of burner valve opening angle and dwell time at each angle ,Botão Indústria Comércio E Serviços De Telemetria Ltda Me O,"Frederico Costa De Almeida Braga, Wellington Messias Silva De Oliveira",2014-10-22,2014-10-22,2016-09-13,,https://patents.google.com/patent/BR102014026328A2/en,
BR-112014030604-B1,"METHODS FOR CLEANING, DISINFECTING AND SANITIZING NEUTRAL EFFLUENTS ",Diversey Inc.,"John Cornford, Holger Theyssen, Marco Haag, Henry von Rege, Jeff Denton",2012-06-07,2013-06-07,2021-10-13,,https://patents.google.com/patent/BR112014030604B1/en,https://patentimages.storage.googleapis.com/d4/86/24/64864412e4e5bd/img0014.png
BR-102013021110-A2,COMPACT BIODIGESTOR ,Sansuy Plasticos Ind,Valter Saka,2013-08-19,2013-08-19,2013-11-05,,https://patents.google.com/patent/BR102013021110A2/en,
BR-112014005837-A8,APPLICATION OF ORGANIC PROCESS ACCELERATOR HAVING BONDS BETWEEN CARBON AND HYDROGEN (C-H) AND BETWEEN CARBON AND CARBON (C-C) IN CARBON CHAINS ,"Eco 100 Desenvolvimento Sustentado Ltda Me, Villela De Miranda Hugo, Basto Oliveira Luciano, Vinicius Fagundes Marcos","Villela De Miranda Hugo, Vinicius Fagundes Marcos, Basto Oliveira Luciano",2011-09-14,2012-09-14,2018-02-06,,https://patents.google.com/patent/BR112014005837A8/en,
BR-202012022138-U2,EQUIPMENT TO PRODUCE BIOCARBON BY THERMOCHEMICAL PROCESS ,"Silvio Benedicto Alvarinho, Oscar De Nucci, Hiran Rodrigues De Souza, Pedro Jorge Schujmann","Hiran Rodrigues De Souza, Silvio Benedicto Alvarinho, Oscar De Nucci",2012-09-03,2012-09-03,2014-10-29,,https://patents.google.com/patent/BR202012022138U2/en,
BR-102012021219-A2,Process of obtaining fertilizer and soil conditioner from semi-liquid effluent from biodigesters ,"Embrapa Empresa Brasileira De Pesquisa Agropecuária, Cooperativa Agropecuária São Gabriel Do Oeste Ltda, Rieger Irrigação Ltda","Ivan Bergier Tavares De Lima, Carlos Alberto Shimata, Hernandes De Campos Monteiro, Antonio Arantes Bueno Sobrinho, Luis Alberto De Oliveira Rieger, José Anibal Filho Comastri, Jair Borgmann, José Alberto Pinesso",2012-08-23,2012-08-23,2015-06-23,,https://patents.google.com/patent/BR102012021219A2/en,
BR-102012015866-A2,poultry gas heater ,M L Giordani & Cia Ltda Me,Mauro Luiz Giordani,2012-06-13,2012-06-13,2015-09-15,,https://patents.google.com/patent/BR102012015866A2/en,
BR-PI1107437-B1,Device for preheating oxidizer used in combustion engines ,Universidade Estadual Do Oeste Do Paraná,"Cleber Antônio Lindino, Reinaldo Aparecido Bariccatti, Weimar Freire Da Rocha Jr, Jandir Ferrera De Lima, Camilo Freddy Mendoza Morejon",2011-05-04,2011-05-04,2022-06-21,,https://patents.google.com/patent/BRPI1107437B1/en,https://patentimages.storage.googleapis.com/67/2a/3d/ff21675125d1af/img0002.png
BR-PI1107299-A2,"MANUFACTURING PROCESS FOR FRUIT, VEGETABLE AND VEGETABLES ",Organobem Ltda,Keller Rubens,2011-12-08,2011-12-08,2013-10-22,,https://patents.google.com/patent/BRPI1107299A2/en,
BR-PI1014148-B1,WASHING LIQUID COMPOSITION FOR ABSORBING ACID CONTAMINANTS FROM FLUID IN AN INDUSTRIAL PROCESS AND PROCESS FOR REDUCING ACID CONTAMINANTS IN AN INDUSTRIAL FLUID FLOW ,Championx Llc,"Alan M. Blair, Keith N. Garside, William J. Andrews, Kailas B. Sawant",2009-06-30,2010-06-29,2023-06-06,,https://patents.google.com/patent/BRPI1014148B1/en,
BR-PI1000339-B1,BIOSAFETY BURNING EQUIPMENT UNDER HIGH TEMPERATURES ,Embrapa - Empresa Brasileira De Pesquisa Agropecuária,"Claudio Bellaver, Harry Perusin, Paulo Armando Victoria De Oliveira, Dirceu Luís Zanotto",2010-02-08,2010-02-08,2020-10-20,,https://patents.google.com/patent/BRPI1000339B1/en,https://patentimages.storage.googleapis.com/f7/10/33/50832f72c355d3/img0012.png
BR-PI0805706-B1,PROCESS FOR WATER AND ENERGY RECOVERY FROM SUGARCANE PROCESSING IN SUGAR AND ETHANOL PRODUCTION PLANTS ,Dedini S/A Indústrias De Base,"Paulo Eduardo Mantelatto, Celina Kiyomi Yamakawa, Antônio Rogério Pereira César, José Luiz Olivério, Fernando Cesar Boscariol, Marcilio Nogueira Do Amaral Gurgel",2008-12-09,2008-12-09,2021-03-30,,https://patents.google.com/patent/BRPI0805706B1/en,https://patentimages.storage.googleapis.com/96/62/e7/ea7a774ad797a0/img0003.png
BR-102016004696-A2,IMPROVEMENTS INTRODUCED IN PROCESS FOR TERTIARY TRAINING OF RESIDUAL WATERS IN A MODULATED STATION ,,,,,2017-09-05,,https://patents.google.com/patent/BR102016004696A2/en,
BR-PI1000473-A2,Rapid elimination of odors after anaerobic digestion of domestic effluents and industrial waste ,"Barros Alberto Basilio Moreira De, Fumio Yokoya","Fumio Yokoya, Barros Alberto Basilio Moreira De",2010-02-26,2010-02-26,2011-10-18,,https://patents.google.com/patent/BRPI1000473A2/en,
BR-102021010663-A2,METAL RECOVERY PROCESS FROM INDUSTRIAL WASTE TO OBTAIN LAMELLAR COMPOUNDS ,Universidade Tecnologica Federal Do Parana,"Alesandro Bail, Larissa Bello Neves De Farias, Luis Guilherme Giannina Sante",2021-06-01,2021-06-01,2022-12-13,,https://patents.google.com/patent/BR102021010663A2/en,https://patentimages.storage.googleapis.com/cc/a1/51/7d3a43aa1dc5df/img0002.png
BR-PI1100399-A2,"Process and composition for obtaining declarator, color improver in organic fluids and sulfur sequestrants and method for recovering these compounds after use ",Polystell Do Brasil Ltda Epp,Wildon Lopes Da Silva,2011-02-09,2011-02-09,2015-07-28,,https://patents.google.com/patent/BRPI1100399A2/en,
